muB,pressure,epsilon,eos
942.0,3.961082e-06,0.0004915887,v0.00d1.40
943.7074148296595,4.8465052144289e-06,0.0004948952226452907,v0.00d1.40
945.4148296593187,5.731928428857711e-06,0.0004982017452905812,v0.00d1.40
947.122244488978,6.61735164328661e-06,0.000501508267935872,v0.00d1.40
948.8296593186373,7.512239058116222e-06,0.0005047486805611222,v0.00d1.40
950.5370741482966,8.417139322645323e-06,0.0005079191507014029,v0.00d1.40
952.2444889779558,9.322039587174333e-06,0.0005110896208416833,v0.00d1.40
953.9519038076153,1.0226939851703435e-05,0.000514260090981964,v0.00d1.40
955.6593186372745,1.115012138276551e-05,0.00051733866252505,v0.00d1.40
957.366733466934,1.2073832805611246e-05,0.0005204145703406814,v0.00d1.40
959.0741482965932,1.2997544228456889e-05,0.0005234904781563125,v0.00d1.40
960.7815631262525,1.392960925851705e-05,0.0005265374551102204,v0.00d1.40
962.4889779559118,1.4871570100200369e-05,0.0005295501601202404,v0.00d1.40
964.1963927855711,1.581353094188378e-05,0.0005325628651302606,v0.00d1.40
965.9038076152303,1.6755491783567097e-05,0.0005355755701402804,v0.00d1.40
967.6112224448898,1.7714123406813634e-05,0.0005385472695390782,v0.00d1.40
969.318637274549,1.8673750300601158e-05,0.0005415165208416833,v0.00d1.40
971.0260521042085,1.9633377194388777e-05,0.0005444857721442885,v0.00d1.40
972.7334669338678,2.0600612585170384e-05,0.0005474434591182366,v0.00d1.40
974.440881763527,2.1577951062124244e-05,0.0005503857901803607,v0.00d1.40
976.1482965931864,2.25552895390782e-05,0.0005533281212424851,v0.00d1.40
977.8557114228456,2.353262801603205e-05,0.0005562704523046092,v0.00d1.40
979.5631262525051,2.4525886933867773e-05,0.0005591989236472947,v0.00d1.40
981.2705410821643,2.5520615430861705e-05,0.0005621261156312625,v0.00d1.40
982.9779559118238,2.6515343927855745e-05,0.0005650533076152306,v0.00d1.40
984.685370741483,2.751669539078154e-05,0.0005679787404809618,v0.00d1.40
986.3927855711423,2.8527923206412854e-05,0.0005709015501002005,v0.00d1.40
988.1002004008016,2.9539151022044062e-05,0.0005738243597194388,v0.00d1.40
989.8076152304609,3.0550378837675366e-05,0.0005767471693386774,v0.00d1.40
991.5150300601201,3.15769993587174e-05,0.0005796710142284568,v0.00d1.40
993.2224448897796,3.2605574509018053e-05,0.0005825949905811623,v0.00d1.40
994.9298597194388,3.36341496593186e-05,0.0005855189669338677,v0.00d1.40
996.6372745490983,3.466899771543087e-05,0.0005884511641282566,v0.00d1.40
998.3446893787575,3.5714379519038026e-05,0.0005913971661322644,v0.00d1.40
1000.0521042084168,3.6759761322645285e-05,0.0005943431681362726,v0.00d1.40
1001.7595190380761,3.780514312625245e-05,0.0005972891701402804,v0.00d1.40
1003.4669338677354,3.8865309178356706e-05,0.0006002248058116233,v0.00d1.40
1005.1743486973949,3.992789887775555e-05,0.0006031587420841684,v0.00d1.40
1006.8817635270541,4.09904885771543e-05,0.0006060926783567134,v0.00d1.40
1008.5891783567135,4.205885713426858e-05,0.0006090349711422847,v0.00d1.40
1010.2965931863728,4.3138193727454894e-05,0.0006119931242484969,v0.00d1.40
1012.0040080160321,4.421753032064132e-05,0.0006149512773547095,v0.00d1.40
1013.7114228456913,4.529686691382763e-05,0.0006179094304609217,v0.00d1.40
1015.4188376753507,4.639038242484973e-05,0.0006208925314629259,v0.00d1.40
1017.1262525050099,4.74867817835671e-05,0.0006238807066132264,v0.00d1.40
1018.8336673346694,4.858318114228459e-05,0.0006268688817635271,v0.00d1.40
1020.5410821643286,4.968486416833663e-05,0.0006298635138276553,v0.00d1.40
1022.248496993988,5.079793643286574e-05,0.0006328720641282565,v0.00d1.40
1023.9559118236473,5.191100869739474e-05,0.0006358806144288575,v0.00d1.40
1025.6633266533067,5.302408096192385e-05,0.0006388891647294589,v0.00d1.40
1027.370741482966,5.415089947895786e-05,0.0006419228681362724,v0.00d1.40
1029.0781563126252,5.528109426853707e-05,0.0006449627494989979,v0.00d1.40
1030.7855711422847,5.641128905811629e-05,0.0006480026308617236,v0.00d1.40
1032.4929859719439,5.754646711422845e-05,0.0006510695689378758,v0.00d1.40
1034.2004008016033,5.869392102204414e-05,0.0006542031589178358,v0.00d1.40
1035.9078156312626,5.984137492985971e-05,0.0006573367488977956,v0.00d1.40
1037.6152304609218,6.09888288376754e-05,0.0006604703388777556,v0.00d1.40
1039.322645290581,6.214998535070139e-05,0.0006636604719438878,v0.00d1.40
1041.0300601202405,6.331512807615234e-05,0.0006668670539078157,v0.00d1.40
1042.7374749498997,6.448027080160318e-05,0.0006700736358717435,v0.00d1.40
1044.4448897795592,6.565011601202408e-05,0.0006732967232464931,v0.00d1.40
1046.1523046092184,6.683330611222441e-05,0.0006765666503006011,v0.00d1.40
1047.8597194388778,6.801649621242488e-05,0.0006798365773547095,v0.00d1.40
1049.567134268537,6.91996863126252e-05,0.0006831065044088176,v0.00d1.40
1051.2745490981965,7.039639937875753e-05,0.0006864205521042085,v0.00d1.40
1052.9819639278558,7.159770515030055e-05,0.0006897495841683366,v0.00d1.40
1054.689378757515,7.27990109218437e-05,0.000693078616232465,v0.00d1.40
1056.3967935871744,7.400461991983975e-05,0.0006964208879759521,v0.00d1.40
1058.1042084168337,7.522444260521041e-05,0.0006998068907815632,v0.00d1.40
1059.811623246493,7.64442652905811e-05,0.0007031928935871741,v0.00d1.40
1061.5190380761524,7.766408797595189e-05,0.0007065788963927857,v0.00d1.40
1063.2264529058116,7.897321891783573e-05,0.0007969538515030114,v0.00d1.40
1064.9338677354708,8.03173727054108e-05,0.0009214421212424837,v0.00d1.40
1066.6412825651303,8.166152649298602e-05,0.0010459303909819686,v0.00d1.40
1068.3486973947895,8.313590771543084e-05,0.0011463840360721443,v0.00d1.40
1070.056112224449,8.511772687374757e-05,0.0011531855230460925,v0.00d1.40
